CNES,CODUFMUN,REGSAUDE,MICR_REG,DISTRSAN,DISTRADM,TPGESTAO,PF_PJ,CPF_CNPJ,NIV_DEP,CNPJ_MAN,ESFERA_A,RETENCAO,ATIVIDAD,NATUREZA,CLIENTEL,TP_UNID,TURNO_AT,NIV_HIER,TERCEIRO,COD_CEP,VINC_SUS,TP_PREST,SGRUPHAB,CMPT_INI,CMPT_FIM,DTPORTAR,PORTARIA,MAPORTAR,NULEITOS,COMPETEN,NAT_JUR
2205440,313130,3123,31037,,,M,3,19878404000100,1,0,,,4,,3.0,5,6,,,35160158,1,99,1709,201708,999999,18/08/2017,PT GM 2087,201708,0,202210,3069.0
2775999,314790,0022,,,,D,3,23278898000160,1,0,,,3,,3.0,5,6,,,37904020,1,99,1713,201712,999999,22/12/2017,PT GM 3646,201712,0,202210,3069.0
2127989,315250,0010,315250,,,M,3,23951916000475,3,23951916000122,,,5,,3.0,5,6,,,37553079,1,99,1709,201712,999999,26/12/2017,PT GM 3753,201712,0,202210,3069.0
2146355,317020,012,,,,M,3,0,3,25648387000207,,,5,,1.0,5,6,,,38405320,1,99,1709,201801,999999,25/01/2018,PT GM NÂº 189,201801,0,202210,1104.0
2409151,240810,07,,,,D,3,8337586000196,1,0,,,4,,3.0,7,6,,,59025600,1,99,1711,200803,999999,11/03/2009,PT SAS 62,200903,0,201907,3999.0
2409194,240810,7,,,,D,3,8428765000309,3,8428765000139,,,4,,3.0,7,6,,,59040000,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201907,3999.0
2676060,250400,0003,,0002,,M,3,5055128000257,3,5055128000176,1.0,10.0,1,3.0,3.0,5,6,8.0,1.0,58400398,1,30,1709,200903,999999,11/03/2009,PT SAS 62,200903,0,201503,1104.0
2399741,250750,0001,,II,0000,M,3,9112236000194,1,0,4.0,11.0,4,11.0,3.0,7,6,8.0,2.0,58015170,1,61,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201503,3069.0
2012677,130260,10.0,,,,D,3,34570820000130,1,0,2.0,10.0,3,4.0,3.0,7,6,8.0,2.0,69040010,1,40,1709,200709,999999,02/04/2014,RP PT SAS 140,201404,0,201408,1147.0
2506815,520870,,,,,M,3,1585595000157,1,0,4.0,11.0,4,11.0,3.0,7,6,8.0,2.0,74605070,1,61,1713,200709,999999,13/03/2009,SAS 062,200903,0,201405,3999.0
9725,500270,,,,,M,3,0,3,4228734000183,,,5,,3.0,5,6,,,79084180,1,99,1709,200709,999999,13/03/2009,SAS 062,200903,0,201803,1147.0
2006448,270430,,,,,M,3,12291290000159,1,0,,,4,,3.0,5,6,,,57050000,1,99,1711,200911,999999,02/04/2014,RP PT SAS 140,201404,0,202001,3069.0
2007037,270430,,,,,M,3,12307187000150,1,0,,,3,,3.0,5,6,,,57020360,1,99,1713,200709,999999,02/04/2014,RP PT SAS 140,201404,0,202001,3999.0
2691868,420540,18,,,,E,3,82951245000916,3,82951245000169,2.0,10.0,5,1.0,3.0,5,6,8.0,1.0,88025301,1,40,1711,200709,999999,11/03/2009,PT SAS 62,200903,0,200912,
2278855,330220,,,,,M,3,0,3,29640612000120,4.0,11.0,3,11.0,3.0,5,6,8.0,1.0,28300000,1,61,1709,201209,999999,27/09/2012,SAS 1059,201209,0,201406,3999.0
2269988,330455,,,0010,0001,M,3,394544021182,1,0,1.0,10.0,5,1.0,3.0,5,6,8.0,1.0,20221161,1,30,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201406,1015.0
2273454,330455,,,0010,002,M,3,0,3,394544017150,1.0,10.0,3,1.0,3.0,7,4,8.0,2.0,20230130,1,30,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201406,1015.0
2273659,330455,,,0021,0006,M,3,394544020453,1,0,1.0,10.0,3,1.0,3.0,5,6,8.0,,22470050,1,30,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201406,1015.0
2296616,330455,,,31,,M,3,33663683002674,3,33663683000116,1.0,10.0,1,2.0,3.0,7,6,8.0,1.0,21941612,1,30,1711,200709,999999,11/03/2009,PT SAS 62,200903,0,201406,1104.0
477,261160,0001,,,,D,3,11022597001325,1,0,,,5,,3.0,5,6,,,50100130,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201711,1147.0
582,261160,0001,,,,E,3,10894988000133,1,0,,,3,,3.0,7,6,,,50040000,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201711,3999.0
2090236,350550,205,,,,D,3,49150352000112,1,0,4.0,12.0,4,11.0,3.0,7,6,8.0,2.0,14784400,1,60,1713,200709,999999,11/03/2008,SAS 146,200803,0,200807,
2790602,350600,206,,,,D,3,46374500014810,3,46374500000194,2.0,10.0,5,1.0,2.0,5,6,8.0,2.0,17033360,1,40,1709,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2748223,350750,206,,,,E,3,48031918001953,3,48031918000124,2.0,10.0,5,1.0,3.0,5,6,8.0,2.0,18618000,1,40,1709,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2704900,350760,207,,,,E,3,0,3,33495870000138,4.0,11.0,5,11.0,3.0,5,6,8.0,2.0,12916000,1,61,1709,200802,999999,11/03/2008,SAS 146,200803,0,200807,
2081482,350950,207,,,,E,3,50046887000127,1,0,4.0,11.0,4,11.0,2.0,7,6,8.0,2.0,13083210,1,61,1711,200709,999999,11/03/2008,SAS 146,200803,0,200807,
2705982,351620,208,,,,D,3,47969134000189,1,0,4.0,11.0,4,11.0,3.0,5,6,7.0,2.0,14400730,1,61,1713,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2754843,351870,204,,,,M,3,48697338000170,1,0,4.0,11.0,3,11.0,3.0,5,6,8.0,2.0,11410908,1,61,1709,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2083086,352530,206,,,,D,3,50753755000135,1,0,4.0,11.0,5,11.0,3.0,7,6,8.0,2.0,17210080,1,61,1709,200709,200803,26/09/2007,SAS 513,200709,0,200807,
2083086,352530,206,,,,D,3,50753755000135,1,0,4.0,11.0,5,11.0,3.0,7,6,8.0,2.0,17210080,1,61,1713,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2786435,352590,207,,,,M,3,50944198000130,1,0,4.0,11.0,5,11.0,3.0,5,6,8.0,2.0,13201625,1,61,1709,200801,999999,11/03/2008,SAS 146,200803,0,200807,
2025507,352900,209,,,,E,3,0,3,9161265000146,4.0,12.0,5,8.0,3.0,5,6,8.0,2.0,17519110,1,60,1713,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2083116,352900,0214,,,,M,3,52049244000162,1,0,4.0,11.0,4,11.0,1.0,5,6,8.0,2.0,17515900,1,61,1709,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2082187,354340,0213,,,,E,3,57722118000140,1,0,2.0,10.0,5,3.0,3.0,5,6,8.0,2.0,14048900,1,40,1713,200709,999999,11/03/2008,SAS 146,200803,0,200807,
2084414,354340,0218,,,,M,3,55989784000114,1,0,4.0,11.0,3,11.0,3.0,5,6,8.0,1.0,14085000,1,61,1709,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2080273,354780,201,,,,D,3,46374500014497,3,46374500000194,2.0,10.0,4,1.0,2.0,5,6,8.0,2.0,9190610,1,40,1709,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2025752,354850,0219,,,,M,3,58198524000119,1,0,4.0,11.0,5,11.0,3.0,5,6,8.0,2.0,11075000,1,61,1713,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2077396,354980,0215,,,,E,3,0,3,60003761000129,4.0,11.0,5,11.0,3.0,5,6,8.0,2.0,15090000,1,61,1709,200803,999999,11/03/2008,SAS 146,200803,0,200807,
9539,354990,,,,,M,3,60194990000763,1,0,4.0,11.0,4,11.0,3.0,5,6,8.0,1.0,12245280,1,61,1709,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2071371,355030,201,,,,D,3,46374500011803,3,46374500000194,2.0,10.0,4,1.0,3.0,7,6,8.0,2.0,4024002,1,40,1711,200709,999999,11/03/2008,SAS 146,200803,0,200807,
2077477,355030,0201,0027,,57.0,D,3,60742616000160,1,0,4.0,11.0,5,11.0,3.0,5,6,8.0,1.0,8270070,1,61,1713,200709,999999,11/03/2008,SAS 146,200803,0,200807,
2077485,355030,201,,,,D,3,60453032000174,1,0,1.0,10.0,5,2.0,3.0,5,6,8.0,2.0,4024002,1,30,1709,200709,200802,26/09/2007,SAS513,200709,0,200807,
2077485,355030,201,,,,D,3,60453032000174,1,0,1.0,10.0,5,2.0,3.0,5,6,8.0,2.0,4024002,1,30,1713,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2077531,355030,,,,,M,3,60961968000106,1,0,4.0,12.0,3,11.0,3.0,7,6,8.0,2.0,1509900,1,60,1713,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2078015,355030,201,,,,D,3,0,3,56577059000100,2.0,10.0,5,3.0,3.0,5,6,8.0,2.0,5401000,1,40,1713,200709,999999,11/03/2008,SAS 146,200803,0,200807,
2080575,355030,0101,0009,,,M,3,61599908000158,1,0,4.0,11.0,4,11.0,3.0,5,6,8.0,2.0,1323001,1,61,1713,200803,999999,11/03/2008,SAS 146,200803,0,200807,
2688689,355030,201,,,,D,3,0,3,62779145000190,4.0,11.0,5,11.0,3.0,5,6,8.0,2.0,1221020,1,61,1709,200709,999999,11/03/2008,SAS 146,200803,0,200807,
27014,310620,,,,,M,3,17209891000193,1,0,4.0,12.0,5,11.0,3.0,5,6,8.0,2.0,30150221,1,60,1709,200709,200802,26/09/2007,SAS 513,200709,0,200809,
27014,310620,,,,,M,3,17209891000193,1,0,4.0,12.0,5,11.0,3.0,5,6,8.0,2.0,30150221,1,60,1713,200803,999999,11/03/2008,SAS 146,200803,0,200809,
27049,310620,,,0019,,M,3,17217985003472,3,17217985000104,1.0,10.0,5,2.0,3.0,5,6,8.0,2.0,30130100,1,30,1709,200709,999999,11/03/2008,SAS 146,200803,0,200809,
2695324,310620,,,,,M,3,17200429000125,1,0,4.0,11.0,5,11.0,3.0,5,6,8.0,2.0,30285000,1,61,1709,200709,999999,11/03/2008,SAS 146,200803,0,200809,
2206595,317010,13.0,,,,M,3,0,3,25437484000161,1.0,10.0,5,2.0,3.0,5,6,8.0,2.0,38025440,1,30,1713,200709,200802,26/09/2007,SAS 513,200709,0,200809,
11800,320530,1.0,,,,D,3,27080605002059,3,27080605000196,2.0,10.0,3,1.0,3.0,7,6,8.0,2.0,29056904,1,40,1711,200709,999999,13/03/2009,SAS 062,200903,0,201110,
3786,292740,01,,005,,D,3,15180961000100,1,0,4.0,11.0,3,11.0,3.0,7,6,8.0,2.0,40285001,1,61,1713,200810,999999,13/03/2009,PT SAS 062,200903,0,201208,3999.0
4278,292740,01,,001,,D,3,15170723000106,1,0,4.0,11.0,4,11.0,3.0,7,6,7.0,2.0,40050050,1,61,1711,200903,999999,13/03/2009,SAS 62,200903,0,201208,3999.0
2691868,420540,18,,,,D,3,82951245000916,3,82951245000169,2.0,10.0,3,1.0,3.0,5,6,8.0,1.0,88025301,1,40,1711,200709,200802,26/09/2007,SAS513,200709,0,200711,
2090236,350550,205,,,,E,3,49150352000112,1,0,,,5,,3.0,7,6,,,14780070,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201611,3069.0
2790602,350600,0206,,,,E,3,46374500014810,3,46374500000194,,,5,,2.0,5,6,,,17033360,1,99,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,1023.0
2748223,350750,0206,,,,E,3,12474705000120,1,0,,,5,,3.0,5,6,,,18618970,1,99,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,1112.0
2704900,350760,0207,,,,E,3,53221255005100,1,0,,,5,,3.0,5,6,,,12916542,1,99,1709,200802,999999,11/03/2009,PT SAS 62,200903,0,201611,3999.0
2081482,350950,0207,,,,E,3,50046887000127,1,0,,,5,,2.0,7,6,,,13083210,1,99,1711,200709,999999,11/03/2009,PT SAS 62,200903,0,201611,3999.0
2705982,351620,0208,,,,E,3,47969134000189,1,0,,,5,,2.0,5,6,,,14400730,1,99,1713,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,3069.0
2754843,351870,204,,,,M,3,48697338000170,1,0,,,3,,3.0,5,6,,,11410908,1,99,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,3999.0
2083086,352530,0206,,,,E,3,50753755000135,1,0,,,5,,3.0,7,6,,,17210080,1,99,1713,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,3069.0
2786435,352590,0207,,,,M,3,50944198000130,1,0,,,5,,3.0,5,6,,,13201625,1,99,1709,200801,999999,03/12/2009,PT SAS 425,200912,0,201611,3999.0
2025507,352900,0209,,,,E,3,0,3,66495110000180,,,5,,3.0,5,6,,,17519101,1,99,1713,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,1112.0
2083116,352900,0209,,,,M,3,52049244000162,1,0,,,4,,3.0,5,6,,,17515900,1,99,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,3999.0
2755130,354140,0211,,,,E,3,46374500016864,3,46374500000194,,,5,,3.0,5,6,,,19050680,1,99,1709,201206,999999,22/06/2012,PT SAS 588,201206,0,201611,1023.0
2082187,354340,0213,,,,E,3,57722118000140,1,0,,,5,,3.0,5,6,,,14048900,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201611,3069.0
2084414,354340,213,,,,M,3,55989784000114,1,0,,,3,,3.0,5,6,,,14085000,1,99,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,3999.0
2080273,354780,201,,,,E,3,46374500014497,3,46374500000194,,,5,,2.0,5,6,,,9190615,1,99,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,1023.0
2025752,354850,204,,,,M,3,58198524000119,1,0,,,5,,3.0,5,6,,,11075900,1,99,1713,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,3999.0
2077396,354980,0215,,,,E,3,60003761000129,1,0,,,5,,3.0,5,6,,,15090000,1,99,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,3069.0
5869412,354990,0217,,,,E,3,1146603000169,1,0,,,4,,3.0,7,4,,,12244010,1,99,1711,200903,999999,11/03/2009,PT SAS 62,200903,0,201611,3999.0
2071371,355030,201,,,,E,3,46374500011803,3,46374500000194,,,4,,3.0,7,6,,,4024002,1,99,1711,200709,999999,11/03/2009,PT SAS 62,200903,0,201611,1023.0
2077477,355030,201,,,57.0,E,3,60742616000160,1,0,,,5,,3.0,5,6,,,8270070,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201611,3999.0
2077531,355030,,,,,M,3,60961968000106,1,0,,,5,,3.0,7,6,,,1509900,1,99,1713,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,3069.0
2078015,355030,201,,,,E,3,0,3,60448040000122,,,5,,3.0,5,6,,,5401000,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201611,1112.0
2080575,355030,0101,0009,,,M,3,61599908000158,1,0,,,4,,3.0,7,6,,,1323001,1,99,1713,200803,999999,11/03/2009,PT SAS 62,200903,0,201611,3999.0
2089696,355030,201,,,,M,3,67185694000150,1,0,,,1,,2.0,7,6,,,4023062,1,99,1711,201301,999999,25/09/2015,PT SAS 939,201509,0,201611,3999.0
2688689,355030,201,,,,E,3,62779145000190,1,0,,,5,,3.0,5,6,,,1221020,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201611,3999.0
2079321,355220,216,,,,M,3,50819523000132,1,0,,,3,,3.0,7,6,,,18030250,1,99,1711,201307,999999,10/07/2013,PT SAS 776,201307,0,201611,3999.0
477,261160,0001,,,,D,3,11022597001325,1,0,2.0,10.0,5,1.0,3.0,5,6,8.0,2.0,50100130,1,40,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201312,1147.0
582,261160,0001,,,,D,3,0,3,10894988000133,4.0,11.0,4,11.0,3.0,7,6,8.0,2.0,50040000,1,61,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201312,3999.0
2006448,270430,,,,,M,3,12291290000159,1,0,,,4,,3.0,5,6,,,57050000,1,99,1711,200911,999999,02/04/2014,RP PT SAS 140,201404,0,202208,3069.0
2007037,270430,,,,,M,3,12307187000150,1,0,,,3,,3.0,5,6,,,57020360,1,99,1713,200709,999999,02/04/2014,RP PT SAS 140,201404,0,202208,3999.0
2409151,240810,07,,,,D,3,8337586000196,1,0,,,4,,3.0,7,6,,,59025600,1,99,1711,200803,999999,11/03/2009,PT SAS 62,200903,0,201805,3999.0
2409194,240810,7,,,,D,3,8428765000309,3,8428765000139,,,4,,3.0,7,6,,,59040000,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201805,3999.0
2697696,211130,1.0,,,,M,3,5292982000237,3,5292982000156,,,4,,3.0,7,6,,,65031630,1,99,1713,201710,999999,10/10/2017,PT GM 2655,201710,0,201808,3069.0
2223538,430510,005,,,,M,3,88648761001843,1,0,,,5,,3.0,5,6,,,95070561,1,99,1709,200707,999999,28/12/2016,PT SAS 2505,201612,0,201902,3069.0
2246988,431410,6,,,,E,3,92021062000106,1,0,,,5,,3.0,5,6,,,99010080,1,99,1709,200804,999999,11/03/2009,PT SAS 62,200903,0,201902,3999.0
2237253,431490,01,,16.0,,M,3,92815000000168,1,0,,,5,,3.0,5,6,,,90020090,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201902,3069.0
2237571,431490,0001,,14.0,,M,3,92787118000120,1,0,,,5,,3.0,5,6,,,91350200,1,99,1709,200709,999999,26/11/2018,PT SAS 1858,201811,0,201902,2011.0
2237601,431490,01,,16.0,,M,3,87020517000120,1,0,,,5,,3.0,5,6,,,90035903,1,99,1713,200709,999999,26/11/2018,PT SAS 1862,201811,0,201902,2011.0
2262568,431490,,,3.0,,M,3,88630413000796,3,88630413000109,,,5,,3.0,5,6,,,90610000,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201902,3999.0
2244306,431690,4,,,,E,3,95591764001420,1,0,,,5,,3.0,5,6,,,97105900,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201902,1104.0
11800,320530,1.0,,,,D,3,27080605002059,3,27080605000196,2.0,10.0,3,1.0,3.0,7,6,8.0,2.0,29056904,1,40,1711,200709,999999,13/03/2009,SAS 062,200903,0,201312,1023.0
2563681,230440,0001,000001,4.0,4.0,M,3,7954571003804,3,7954571000104,,,3,,3.0,7,6,,,60410794,1,99,1711,200709,999999,13/03/2009,SAS 062,200903,0,201601,1023.0
2723220,230440,0001,0001,3.0,3.0,M,3,7265515000162,1,0,,,4,,3.0,7,6,,,60430230,1,99,1713,200709,999999,13/03/2009,SAS 062,200903,0,201601,3999.0
2816210,280030,,,,,M,3,0,3,13128798001680,2.0,10.0,3,1.0,3.0,5,6,8.0,2.0,49095000,1,40,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201507,1023.0
2726998,221100,,,,,M,3,6870026000177,1,0,4.0,11.0,3,11.0,3.0,5,6,8.0,1.0,64001280,1,61,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201106,
27014,310620,,,,,M,3,17209891000193,1,0,4.0,12.0,5,11.0,3.0,5,6,8.0,2.0,30150221,1,60,1713,200803,999999,13/03/2009,SAS062,200903,0,201411,3999.0
27049,310620,,,0019,,M,3,17217985003472,3,17217985000104,1.0,10.0,5,2.0,3.0,5,6,8.0,2.0,30130100,1,30,1709,200709,999999,13/03/2009,SAS 062,200903,0,201411,1104.0
2695324,310620,,,,,M,3,17200429000125,1,0,4.0,11.0,5,11.0,3.0,5,6,8.0,2.0,30285408,1,61,1709,200709,999999,13/03/2009,SAS 062,200903,0,201411,3069.0
2278855,330220,,,,,M,3,0,3,29640612000120,,,3,,3.0,5,6,,,28300000,1,99,1709,201209,999999,27/09/2012,SAS 1059,201209,0,201601,3999.0
2269988,330455,,,010,0001,M,3,394544021182,1,0,,,3,,3.0,5,6,,,20221161,1,99,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201601,1015.0
2273454,330455,,,0010,002,M,3,0,3,394544017150,,,3,,3.0,7,4,,,20230130,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201601,1015.0
2273659,330455,,,0021,0006,M,3,394544020453,1,0,,,3,,2.0,5,6,,,22470050,1,99,1709,200803,999999,11/03/2009,PT SAS 62,200903,0,201601,1015.0
2296616,330455,,,031,,M,3,33663683002674,3,33663683000116,,,1,,3.0,7,6,,,21941612,1,99,1711,200709,999999,11/03/2009,PT SAS 62,200903,0,201601,1104.0
2726998,221100,,,,,M,3,6870026000177,1,0,,,3,,3.0,5,6,,,64001280,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,202212,3999.0
9725,500270,,,,,M,3,0,3,4228734000183,2.0,10.0,4,1.0,3.0,5,6,8.0,2.0,79084180,1,40,1709,200709,999999,13/03/2009,SAS 062,200903,0,201008,
2506815,520870,,,,,M,3,1585595000157,1,0,,,4,,3.0,7,6,,,74605070,1,99,1713,200709,999999,13/03/2009,SAS 062,200903,0,201612,3999.0
2534444,510340,1.0,,,,M,3,24672792000109,1,0,,,3,,3.0,7,6,,,78055000,1,99,1709,200709,999999,13/03/2009,SAS 062,200903,0,201808,3999.0
2655519,510340,,,,,M,3,3476629000109,1,0,,,4,,3.0,5,6,,,78015140,1,99,1709,200709,999999,13/03/2009,SAS062,200903,0,201808,3999.0
9725,500270,,,,,M,3,0,3,4228734000183,,,5,,3.0,5,6,,,79084180,1,99,1709,200709,999999,13/03/2009,SAS 062,200903,0,202003,1147.0
11800,320530,1.0,,,,E,3,27080605002059,3,27080605000196,,,3,,3.0,5,6,,,29027080,1,99,1711,200709,999999,13/03/2009,SAS 062,200903,0,202201,1023.0
13633,410400,2,,,,E,3,7088017000191,1,0,,,5,,3.0,5,6,,,83430000,1,99,1713,200709,999999,28/11/2016,PT SAS 1718,201611,0,202011,3999.0
2740338,410480,10,,,,E,3,81270548000153,1,0,,,4,,2.0,7,6,,,85806300,1,99,1713,200709,999999,21/02/2018,PT SAS NÂº 231,201802,0,202011,3999.0
15563,410690,02,,04,,D,3,76591569000130,1,0,,,5,,3.0,5,6,,,80250060,1,99,1711,200709,999999,13/12/2016,PT SAS 1950,201612,0,202011,3999.0
15644,410690,02,,06,,D,3,76591049000128,1,0,,,5,,3.0,7,6,,,81520060,1,99,1713,200709,999999,13/12/2016,PT SAS 1953,201612,0,202011,3999.0
2384299,410690,02,,07,,D,3,75095679000220,3,75095679000149,,,5,,3.0,5,6,,,80060900,1,99,1709,200709,999999,13/12/2016,PT SAS 1952,201612,0,202011,1104.0
2577623,411370,017,,,,D,3,78633088000176,1,0,,,4,,2.0,7,6,,,86015520,1,99,1713,201707,999999,14/07/2017,PT SAS 1218,201707,0,202011,3999.0
2781859,411370,17,,,,D,3,78640489000315,3,78640489000153,,,5,,3.0,5,6,,,86038440,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,202011,1112.0
2534444,510340,1.0,,,,M,3,24672792000109,1,0,,,3,,3.0,7,6,,,78055000,1,99,1709,200709,999999,13/03/2009,SAS 062,200903,0,201809,3999.0
2655519,510340,,,,,M,3,3476629000109,1,0,,,4,,3.0,5,6,,,78015140,1,99,1709,200709,999999,13/03/2009,SAS062,200903,0,201809,3999.0
2726998,221100,,,,,M,3,6870026000177,1,0,4.0,11.0,3,11.0,3.0,5,6,8.0,1.0,64001280,1,61,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201403,3999.0
2691868,420540,18,,,,E,3,82951245000916,3,82951245000169,2.0,10.0,5,1.0,3.0,5,6,8.0,1.0,88025301,1,40,1711,200709,999999,11/03/2009,PT SAS 62,200903,0,201311,1023.0
2012677,130260,10.0,,,,D,3,34570820000130,1,0,2.0,10.0,3,4.0,3.0,7,6,8.0,2.0,69040010,1,40,1709,200709,999999,02/04/2014,RP PT SAS 140,201404,0,201409,1147.0
477,261160,0001,,,,D,3,11022597001325,1,0,,,5,,3.0,5,6,,,50100130,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201607,1147.0
582,261160,0001,,,,E,3,10894988000133,1,0,,,4,,3.0,7,6,,,50040000,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201607,3999.0
2506815,520870,,,,,M,3,1585595000157,1,0,4.0,11.0,4,11.0,3.0,7,6,8.0,2.0,74605070,1,61,1713,200709,999999,13/03/2009,SAS 062,200903,0,201110,
2816210,280030,,,,,E,3,10436979000441,1,0,,,3,,3.0,5,6,,,49095000,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201905,1260.0
2691868,420540,18,,,,E,3,82951245000916,3,82951245000169,,,5,,3.0,5,6,,,88025301,1,99,1711,200709,999999,11/03/2009,PT SAS 62,200903,0,201905,1023.0
6048692,420910,22,,,,M,3,76562198000320,1,0,,,4,,3.0,5,6,,,89204310,1,99,1711,201402,999999,24/02/2014,SAS 134,201402,0,201905,3999.0
2223538,430510,005,,,,M,3,88648761001843,1,0,,,5,,3.0,5,6,,,95070561,1,99,1709,200707,999999,28/12/2016,PT SAS 2505,201612,0,201810,3069.0
2246988,431410,6,,,,E,3,92021062000106,1,0,,,5,,3.0,5,6,,,99010080,1,99,1709,200804,999999,11/03/2009,PT SAS 62,200903,0,201810,3999.0
2237253,431490,01,,16.0,,M,3,92815000000168,1,0,,,5,,3.0,5,6,,,90020090,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201810,3069.0
2237571,431490,0001,,14.0,,M,3,92787118000120,1,0,,,5,,3.0,5,6,,,91350200,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201810,2011.0
2237601,431490,01,,16.0,,M,3,87020517000120,1,0,,,5,,3.0,5,6,,,90035903,1,99,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201810,2011.0
2262568,431490,,,3.0,,M,3,88630413000796,3,88630413000109,,,5,,3.0,5,6,,,90610000,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201810,3999.0
2244306,431690,4,,,,E,3,95591764001420,1,0,,,5,,3.0,5,6,,,97105900,1,99,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,201810,1104.0
2534444,510340,1.0,,,,M,3,24672792000109,1,0,4.0,11.0,3,11.0,3.0,7,6,7.0,2.0,78050500,1,61,1709,200709,999999,13/03/2009,SAS 062,200903,0,201510,3999.0
2655519,510340,,,,,M,3,0,3,3476629000109,4.0,11.0,4,11.0,3.0,5,6,8.0,2.0,78015140,1,61,1709,200709,999999,13/03/2009,SAS062,200903,0,201510,3999.0
2334321,150140,,,,,M,3,8109444000171,1,0,2.0,10.0,3,3.0,2.0,5,6,8.0,2.0,66013090,1,40,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,201207,1112.0
13633,410400,2,,,,D,3,7088017000191,1,0,4.0,12.0,5,7.0,3.0,5,6,8.0,1.0,83430000,1,60,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,200909,
2740338,410480,10,,,,E,3,81270548000153,1,0,4.0,11.0,4,11.0,2.0,7,6,8.0,1.0,85805000,1,61,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,200909,
15563,410690,02,,,,D,3,76591569000130,1,0,4.0,11.0,5,11.0,3.0,7,6,8.0,2.0,80250060,1,61,1711,200709,999999,11/03/2009,PT SAS 62,200903,0,200909,
15644,410690,02,,6.0,,D,3,0,3,76591049000128,4.0,11.0,5,11.0,3.0,7,6,8.0,1.0,81520060,1,61,1713,200709,999999,11/03/2009,PT SAS 62,200903,0,200909,
2384299,410690,02,,7.0,,D,3,75095679000220,3,75095679000149,1.0,10.0,5,3.0,3.0,5,6,8.0,2.0,80060150,1,30,1709,200709,999999,11/03/2009,PT SAS 62,200903,0,200909,
